actual_occupancy,model_a_prediction,model_b_naive_prediction,abs_error_model_a,abs_error_model_b,error_difference_a_minus_b
0.06599237800335364,0.054980951943434775,0.06554837983369001,0.011011426059918866,0.00044399816966363137,0.010567427890255235
0.06610337754576956,0.05435491306707263,0.06565937937610591,0.01174846447869693,0.00044399816966364525,0.011304466309033284
0.06621437708818546,0.05397771333809942,0.06577037891852183,0.012236663750086044,0.00044399816966363137,0.011792665580422412
0.06632537663060137,0.053620121791027486,0.06588137846093774,0.012705254839573882,0.00044399816966363137,0.01226125666991025
0.06643637617301729,0.05355097143910825,0.06599237800335364,0.012885404733909034,0.00044399816966364525,0.012441406564245389
0.06654737571543319,0.05345860030502081,0.06610337754576956,0.013088775410412382,0.00044399816966363137,0.01264477724074875
0.06665837525784911,0.053355451207607985,0.06621437708818546,0.013302924050241124,0.00044399816966364525,0.01285892588057748
0.06676937480026501,0.05322245124261826,0.06632537663060137,0.01354692355764675,0.00044399816966364525,0.013102925387983105
0.06688037434268093,0.05316290841437876,0.06643637617301729,0.01371746592830217,0.00044399816966364525,0.013273467758638524
0.06699137388509684,0.05311716871801764,0.06654737571543319,0.013874205167079198,0.00044399816966364525,0.013430206997415553
0.06710237342751274,0.05303734622430056,0.06665837525784911,0.014065027203212177,0.00044399816966363137,0.013621029033548546
0.06721337296992866,0.05249335989356041,0.06676937480026501,0.014720013076368249,0.00044399816966364525,0.014276014906704604
0.06732437251234456,0.05249229818582535,0.06688037434268093,0.014832074326519215,0.00044399816966363137,0.014388076156855584
0.06743537205476047,0.05269440053962171,0.06699137388509684,0.014740971515138757,0.00044399816966363137,0.014296973345475125
0.06754637159717639,0.05306786485016346,0.06710237342751274,0.014478506747012926,0.00044399816966364525,0.01403450857734928
0.06765737113959229,0.05326137668453157,0.06721337296992866,0.01439599445506072,0.00044399816966363137,0.01395199628539709
0.0677683706820082,0.05332039133645594,0.06732437251234456,0.014447979345552253,0.00044399816966363137,0.014003981175888622
0.06787937022442411,0.053601265884935856,0.06743537205476047,0.014278104339488257,0.00044399816966364525,0.013834106169824611
0.06799036976684002,0.053899040911346674,0.06754637159717639,0.014091328855493343,0.00044399816966363137,0.013647330685829712
0.06810136930925594,0.05383651773445308,0.06765737113959229,0.014264851574802853,0.00044399816966364525,0.013820853405139208
0.06821236885167184,0.05385484150610864,0.0677683706820082,0.014357527345563198,0.00044399816966364525,0.013913529175899553
0.06832336839408776,0.05408174288459122,0.06787937022442411,0.014241625509496536,0.00044399816966364525,0.01379762733983289
0.06843436793650366,0.05413711164146662,0.06799036976684002,0.014297256295037045,0.00044399816966364525,0.0138532581253734
0.06854536747891957,0.05419398669619113,0.06810136930925594,0.014351380782728435,0.00044399816966363137,0.013907382613064803
0.06865636702133548,0.05430534074548632,0.06821236885167184,0.014351026275849166,0.00044399816966364525,0.01390702810618552
0.06876736656375139,0.054304237477481365,0.06832336839408776,0.014463129086270024,0.00044399816966363137,0.014019130916606393
0.0688783661061673,0.05454785865731537,0.06843436793650366,0.01433050744885192,0.00044399816966363137,0.013886509279188289
0.06898936564858321,0.05506811279337853,0.06854536747891957,0.01392125285520468,0.00044399816966364525,0.013477254685541035
0.06910036519099912,0.055527075892314315,0.06865636702133548,0.013573289298684801,0.00044399816966363137,0.01312929112902117
0.06921136473341502,0.055437710718251765,0.06876736656375139,0.013773654015163256,0.00044399816966363137,0.013329655845499624
